card_id	card_type	entity_id	title	summary	evidence	threshold	method	core	taxon	module	relation_type	score	observed_status	source_tables	source_taxon	target_node
taxon_taxon_prev_5_mi_aracne_S_GCA_001510275_1_S_IMGVR_UViG_3300009443_000008	predicted_link	taxon_taxon::prev_5::mi_aracne::S__GCA_001510275.1::S__IMGVR_UViG_3300009443_000008	Predicted taxon_taxon link S__GCA_001510275.1 -> S__IMGVR_UViG_3300009443_000008	Predicted taxon-taxon link between S__GCA_001510275.1 and S__IMGVR_UViG_3300009443_000008 with score 0.746; shared cores 2; cosine 0.791.	Learned from calibrated latent similarity on prev_5/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_5	mi_aracne	""	""		taxon_taxon	0.746064607902788	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_001510275.1	S__IMGVR_UViG_3300009443_000008
taxon_taxon_prev_5_mi_aracne_S_GCA_001543015_1_S_GCA_004376075_1	predicted_link	taxon_taxon::prev_5::mi_aracne::S__GCA_001543015.1::S__GCA_004376075.1	Predicted taxon_taxon link S__GCA_001543015.1 -> S__GCA_004376075.1	Predicted taxon-taxon link between S__GCA_001543015.1 and S__GCA_004376075.1 with score 0.805; shared cores 2; cosine 0.641.	Learned from calibrated latent similarity on prev_5/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_5	mi_aracne	""	""		taxon_taxon	0.804798060771113	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_001543015.1	S__GCA_004376075.1
taxon_taxon_prev_5_mi_aracne_S_GCA_001643535_1_S_GCA_017368835_1	predicted_link	taxon_taxon::prev_5::mi_aracne::S__GCA_001643535.1::S__GCA_017368835.1	Predicted taxon_taxon link S__GCA_001643535.1 -> S__GCA_017368835.1	Predicted taxon-taxon link between S__GCA_001643535.1 and S__GCA_017368835.1 with score 0.769; shared cores 2; cosine 0.835.	Learned from calibrated latent similarity on prev_5/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_5	mi_aracne	""	""		taxon_taxon	0.768912144652718	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_001643535.1	S__GCA_017368835.1
taxon_taxon_prev_5_mi_aracne_S_GCA_002295725_1_S_GCA_015492195_1	predicted_link	taxon_taxon::prev_5::mi_aracne::S__GCA_002295725.1::S__GCA_015492195.1	Predicted taxon_taxon link S__GCA_002295725.1 -> S__GCA_015492195.1	Predicted taxon-taxon link between S__GCA_002295725.1 and S__GCA_015492195.1 with score 0.870; shared cores 2; cosine 0.815.	Learned from calibrated latent similarity on prev_5/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_5	mi_aracne	""	""		taxon_taxon	0.869990265852686	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_002295725.1	S__GCA_015492195.1
taxon_taxon_prev_5_mi_aracne_S_GCA_002295725_1_S_GCA_905478615_1	predicted_link	taxon_taxon::prev_5::mi_aracne::S__GCA_002295725.1::S__GCA_905478615.1	Predicted taxon_taxon link S__GCA_002295725.1 -> S__GCA_905478615.1	Predicted taxon-taxon link between S__GCA_002295725.1 and S__GCA_905478615.1 with score 0.743; shared cores 3; cosine 0.975.	Learned from calibrated latent similarity on prev_5/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_5	mi_aracne	""	""		taxon_taxon	0.743097377052179	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_002295725.1	S__GCA_905478615.1
taxon_taxon_prev_5_mi_aracne_S_GCA_002295725_1_S_GCF_001682155_1	predicted_link	taxon_taxon::prev_5::mi_aracne::S__GCA_002295725.1::S__GCF_001682155.1	Predicted taxon_taxon link S__GCA_002295725.1 -> S__GCF_001682155.1	Predicted taxon-taxon link between S__GCA_002295725.1 and S__GCF_001682155.1 with score 0.876; shared cores 2; cosine 0.835.	Learned from calibrated latent similarity on prev_5/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_5	mi_aracne	""	""		taxon_taxon	0.875975266366821	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_002295725.1	S__GCF_001682155.1
taxon_taxon_prev_5_mi_aracne_S_GCA_002335045_1_S_Schulz_GVMAG_M_3300001718_3	predicted_link	taxon_taxon::prev_5::mi_aracne::S__GCA_002335045.1::S__Schulz_GVMAG_M_3300001718_3	Predicted taxon_taxon link S__GCA_002335045.1 -> S__Schulz_GVMAG_M_3300001718_3	Predicted taxon-taxon link between S__GCA_002335045.1 and S__Schulz_GVMAG_M_3300001718_3 with score 0.759; shared cores 2; cosine 0.817.	Learned from calibrated latent similarity on prev_5/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_5	mi_aracne	""	""		taxon_taxon	0.759470915772315	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_002335045.1	S__Schulz_GVMAG_M_3300001718_3
taxon_taxon_prev_5_mi_aracne_S_GCA_003545625_1_S_IMGVR_UViG_3300009443_000008	predicted_link	taxon_taxon::prev_5::mi_aracne::S__GCA_003545625.1::S__IMGVR_UViG_3300009443_000008	Predicted taxon_taxon link S__GCA_003545625.1 -> S__IMGVR_UViG_3300009443_000008	Predicted taxon-taxon link between S__GCA_003545625.1 and S__IMGVR_UViG_3300009443_000008 with score 0.743; shared cores 3; cosine 0.975.	Learned from calibrated latent similarity on prev_5/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_5	mi_aracne	""	""		taxon_taxon	0.743209702876495	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_003545625.1	S__IMGVR_UViG_3300009443_000008
taxon_taxon_prev_5_mi_aracne_S_GCA_004356455_1_S_GCA_015492195_1	predicted_link	taxon_taxon::prev_5::mi_aracne::S__GCA_004356455.1::S__GCA_015492195.1	Predicted taxon_taxon link S__GCA_004356455.1 -> S__GCA_015492195.1	Predicted taxon-taxon link between S__GCA_004356455.1 and S__GCA_015492195.1 with score 0.861; shared cores 2; cosine 0.788.	Learned from calibrated latent similarity on prev_5/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_5	mi_aracne	""	""		taxon_taxon	0.861161469642825	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_004356455.1	S__GCA_015492195.1
taxon_taxon_prev_5_mi_aracne_S_GCA_004356455_1_S_GCA_905478615_1	predicted_link	taxon_taxon::prev_5::mi_aracne::S__GCA_004356455.1::S__GCA_905478615.1	Predicted taxon_taxon link S__GCA_004356455.1 -> S__GCA_905478615.1	Predicted taxon-taxon link between S__GCA_004356455.1 and S__GCA_905478615.1 with score 0.753; shared cores 3; cosine 0.993.	Learned from calibrated latent similarity on prev_5/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_5	mi_aracne	""	""		taxon_taxon	0.752779082692379	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_004356455.1	S__GCA_905478615.1
taxon_taxon_prev_5_mi_aracne_S_GCA_004356455_1_S_GCF_001682155_1	predicted_link	taxon_taxon::prev_5::mi_aracne::S__GCA_004356455.1::S__GCF_001682155.1	Predicted taxon_taxon link S__GCA_004356455.1 -> S__GCF_001682155.1	Predicted taxon-taxon link between S__GCA_004356455.1 and S__GCF_001682155.1 with score 0.869; shared cores 2; cosine 0.811.	Learned from calibrated latent similarity on prev_5/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_5	mi_aracne	""	""		taxon_taxon	0.868586820024232	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_004356455.1	S__GCF_001682155.1
taxon_taxon_prev_5_mi_aracne_S_GCA_004356825_1_S_GCA_015492195_1	predicted_link	taxon_taxon::prev_5::mi_aracne::S__GCA_004356825.1::S__GCA_015492195.1	Predicted taxon_taxon link S__GCA_004356825.1 -> S__GCA_015492195.1	Predicted taxon-taxon link between S__GCA_004356825.1 and S__GCA_015492195.1 with score 0.836; shared cores 2; cosine 0.717.	Learned from calibrated latent similarity on prev_5/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_5	mi_aracne	""	""		taxon_taxon	0.835994394235702	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_004356825.1	S__GCA_015492195.1
taxon_taxon_prev_5_mi_aracne_S_GCA_004356825_1_S_GCA_905478615_1	predicted_link	taxon_taxon::prev_5::mi_aracne::S__GCA_004356825.1::S__GCA_905478615.1	Predicted taxon_taxon link S__GCA_004356825.1 -> S__GCA_905478615.1	Predicted taxon-taxon link between S__GCA_004356825.1 and S__GCA_905478615.1 with score 0.751; shared cores 3; cosine 0.989.	Learned from calibrated latent similarity on prev_5/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_5	mi_aracne	""	""		taxon_taxon	0.750511234971899	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_004356825.1	S__GCA_905478615.1
taxon_taxon_prev_5_mi_aracne_S_GCA_004356825_1_S_GCF_001682155_1	predicted_link	taxon_taxon::prev_5::mi_aracne::S__GCA_004356825.1::S__GCF_001682155.1	Predicted taxon_taxon link S__GCA_004356825.1 -> S__GCF_001682155.1	Predicted taxon-taxon link between S__GCA_004356825.1 and S__GCF_001682155.1 with score 0.846; shared cores 2; cosine 0.744.	Learned from calibrated latent similarity on prev_5/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_5	mi_aracne	""	""		taxon_taxon	0.845826424990506	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_004356825.1	S__GCF_001682155.1
taxon_taxon_prev_5_mi_aracne_S_GCA_004376075_1_S_GCA_008974855_1	predicted_link	taxon_taxon::prev_5::mi_aracne::S__GCA_004376075.1::S__GCA_008974855.1	Predicted taxon_taxon link S__GCA_004376075.1 -> S__GCA_008974855.1	Predicted taxon-taxon link between S__GCA_004376075.1 and S__GCA_008974855.1 with score 0.847; shared cores 2; cosine 0.747.	Learned from calibrated latent similarity on prev_5/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_5	mi_aracne	""	""		taxon_taxon	0.846772887147921	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_004376075.1	S__GCA_008974855.1
taxon_taxon_prev_5_mi_aracne_S_GCA_004376075_1_S_GCA_011055585_1	predicted_link	taxon_taxon::prev_5::mi_aracne::S__GCA_004376075.1::S__GCA_011055585.1	Predicted taxon_taxon link S__GCA_004376075.1 -> S__GCA_011055585.1	Predicted taxon-taxon link between S__GCA_004376075.1 and S__GCA_011055585.1 with score 0.874; shared cores 2; cosine 0.828.	Learned from calibrated latent similarity on prev_5/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_5	mi_aracne	""	""		taxon_taxon	0.873785601851902	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_004376075.1	S__GCA_011055585.1
taxon_taxon_prev_5_mi_aracne_S_GCA_004376075_1_S_GCA_013215285_1	predicted_link	taxon_taxon::prev_5::mi_aracne::S__GCA_004376075.1::S__GCA_013215285.1	Predicted taxon_taxon link S__GCA_004376075.1 -> S__GCA_013215285.1	Predicted taxon-taxon link between S__GCA_004376075.1 and S__GCA_013215285.1 with score 0.795; shared cores 2; cosine 0.618.	Learned from calibrated latent similarity on prev_5/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_5	mi_aracne	""	""		taxon_taxon	0.794709436987027	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_004376075.1	S__GCA_013215285.1
taxon_taxon_prev_5_mi_aracne_S_GCA_004376075_1_S_GCA_013390475_1	predicted_link	taxon_taxon::prev_5::mi_aracne::S__GCA_004376075.1::S__GCA_013390475.1	Predicted taxon_taxon link S__GCA_004376075.1 -> S__GCA_013390475.1	Predicted taxon-taxon link between S__GCA_004376075.1 and S__GCA_013390475.1 with score 0.763; shared cores 2; cosine 0.552.	Learned from calibrated latent similarity on prev_5/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_5	mi_aracne	""	""		taxon_taxon	0.763234324948046	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_004376075.1	S__GCA_013390475.1
taxon_taxon_prev_5_mi_aracne_S_GCA_004376075_1_S_GCA_013911135_1	predicted_link	taxon_taxon::prev_5::mi_aracne::S__GCA_004376075.1::S__GCA_013911135.1	Predicted taxon_taxon link S__GCA_004376075.1 -> S__GCA_013911135.1	Predicted taxon-taxon link between S__GCA_004376075.1 and S__GCA_013911135.1 with score 0.831; shared cores 2; cosine 0.703.	Learned from calibrated latent similarity on prev_5/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_5	mi_aracne	""	""		taxon_taxon	0.83059797921307	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_004376075.1	S__GCA_013911135.1
taxon_taxon_prev_5_mi_aracne_S_GCA_004376075_1_S_GCA_016276965_1	predicted_link	taxon_taxon::prev_5::mi_aracne::S__GCA_004376075.1::S__GCA_016276965.1	Predicted taxon_taxon link S__GCA_004376075.1 -> S__GCA_016276965.1	Predicted taxon-taxon link between S__GCA_004376075.1 and S__GCA_016276965.1 with score 0.753; shared cores 2; cosine 0.532.	Learned from calibrated latent similarity on prev_5/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_5	mi_aracne	""	""		taxon_taxon	0.752626933740054	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_004376075.1	S__GCA_016276965.1
taxon_taxon_prev_5_mi_aracne_S_GCA_004376075_1_S_GCA_016838795_1	predicted_link	taxon_taxon::prev_5::mi_aracne::S__GCA_004376075.1::S__GCA_016838795.1	Predicted taxon_taxon link S__GCA_004376075.1 -> S__GCA_016838795.1	Predicted taxon-taxon link between S__GCA_004376075.1 and S__GCA_016838795.1 with score 0.755; shared cores 2; cosine 0.537.	Learned from calibrated latent similarity on prev_5/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_5	mi_aracne	""	""		taxon_taxon	0.755486404922555	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_004376075.1	S__GCA_016838795.1
taxon_taxon_prev_5_mi_aracne_S_GCA_004376075_1_S_GCA_016838845_1	predicted_link	taxon_taxon::prev_5::mi_aracne::S__GCA_004376075.1::S__GCA_016838845.1	Predicted taxon_taxon link S__GCA_004376075.1 -> S__GCA_016838845.1	Predicted taxon-taxon link between S__GCA_004376075.1 and S__GCA_016838845.1 with score 0.865; shared cores 2; cosine 0.799.	Learned from calibrated latent similarity on prev_5/mi_aracne using candidate predictions written by 10_ngraph_link_prediction.py.	prev_5	mi_aracne	""	""		taxon_taxon	0.864612685201789	predicted	"{""summary"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_summary.tsv"",""top_candidates"":""/src/results/ngraph/abundance_thresholding/deep_knowledge_discovery/link_prediction_top_candidates.tsv""}"	S__GCA_004376075.1	S__GCA_016838845.1
